pedestrianId simTime groupId-PID5
29 2.9 1
30 2.9 1
36 2.9 1
37 2.9 1
40 2.9 1
42 2.9 1
44 2.9 1
46 2.9 1
56 2.9 1
62 2.9 1
65 2.9 1
72 2.9 1
74 2.9 1
80 2.9 1
86 2.9 1
91 2.9 1
93 2.9 1
96 2.9 1
4 3.0 0
8 3.0 0
10 3.0 0
14 3.0 1
19 3.0 1
27 3.0 1
31 3.0 1
32 3.0 1
34 3.0 1
35 3.0 1
38 3.0 1
41 3.0 1
45 3.0 1
47 3.0 1
48 3.0 1
49 3.0 1
51 3.0 1
52 3.0 1
54 3.0 1
71 3.0 1
73 3.0 1
78 3.0 0
79 3.0 1
81 3.0 1
84 3.0 1
85 3.0 1
87 3.0 1
2 3.1 0
15 3.1 1
20 3.1 1
24 3.1 1
26 3.1 1
39 3.1 1
50 3.1 1
64 3.1 1
66 3.1 1
82 3.1 1
83 3.1 1
89 3.1 1
90 3.1 1
92 3.1 1
94 3.1 1
98 3.1 1
3 3.2 0
5 3.2 0
18 3.2 1
23 3.2 1
28 3.2 1
33 3.2 1
53 3.2 1
57 3.2 1
58 3.2 1
63 3.2 1
67 3.2 1
68 3.2 1
69 3.2 1
70 3.2 1
75 3.2 1
76 3.2 1
100 3.2 1
6 3.3 0
11 3.3 1
13 3.3 1
16 3.3 1
21 3.3 1
25 3.3 1
55 3.3 1
59 3.3 1
60 3.3 1
61 3.3 1
77 3.3 1
95 3.3 1
99 3.3 1
12 3.4 1
22 3.4 1
29 3.4 1
42 3.4 1
43 3.4 1
62 3.4 1
72 3.4 1
88 3.4 1
91 3.4 1
93 3.4 1
97 3.4 1
1 3.5 0
7 3.5 0
9 3.5 0
17 3.5 1
30 3.5 1
35 3.5 1
36 3.5 1
37 3.5 1
40 3.5 1
41 3.5 1
44 3.5 1
45 3.5 1
46 3.5 1
47 3.5 1
56 3.5 1
65 3.5 1
74 3.5 1
78 3.5 0
80 3.5 1
86 3.5 1
96 3.5 1
4 3.6 0
8 3.6 0
10 3.6 0
14 3.6 1
19 3.6 1
27 3.6 1
31 3.6 1
32 3.6 1
34 3.6 1
38 3.6 1
48 3.6 1
49 3.6 1
51 3.6 1
52 3.6 1
54 3.6 1
71 3.6 1
73 3.6 1
79 3.6 1
81 3.6 1
83 3.6 1
84 3.6 1
85 3.6 1
87 3.6 1
2 3.7 0
15 3.7 1
20 3.7 1
24 3.7 1
26 3.7 1
39 3.7 1
50 3.7 1
64 3.7 1
66 3.7 1
82 3.7 1
89 3.7 1
90 3.7 1
92 3.7 1
94 3.7 1
98 3.7 1
3 3.8 0
5 3.8 0
11 3.8 1
18 3.8 1
23 3.8 1
25 3.8 1
28 3.8 1
53 3.8 1
57 3.8 1
58 3.8 1
63 3.8 1
67 3.8 1
68 3.8 1
69 3.8 1
70 3.8 1
75 3.8 1
76 3.8 1
100 3.8 1
6 3.9 0
12 3.9 1
13 3.9 1
21 3.9 1
22 3.9 1
33 3.9 1
43 3.9 1
55 3.9 1
59 3.9 1
60 3.9 1
77 3.9 1
88 3.9 1
95 3.9 1
97 3.9 1
99 3.9 1
7 4.0 0
9 4.0 0
16 4.0 1
17 4.0 1
29 4.0 1
30 4.0 1
42 4.0 1
46 4.0 1
56 4.0 1
61 4.0 1
62 4.0 1
65 4.0 1
72 4.0 1
74 4.0 1
80 4.0 1
91 4.0 1
93 4.0 1
96 4.0 1
1 4.1 0
4 4.1 0
35 4.1 1
36 4.1 1
37 4.1 1
40 4.1 1
41 4.1 1
44 4.1 1
45 4.1 1
47 4.1 1
49 4.1 1
51 4.1 1
52 4.1 1
73 4.1 1
78 4.1 0
84 4.1 1
85 4.1 1
86 4.1 1
87 4.1 1
8 4.2 0
10 4.2 0
14 4.2 1
19 4.2 1
27 4.2 1
31 4.2 1
32 4.2 1
34 4.2 1
38 4.2 1
48 4.2 1
54 4.2 1
71 4.2 1
79 4.2 1
81 4.2 1
83 4.2 1
2 4.3 0
11 4.3 1
15 4.3 1
20 4.3 1
24 4.3 1
26 4.3 1
39 4.3 1
64 4.3 0
66 4.3 1
82 4.3 1
89 4.3 1
90 4.3 1
92 4.3 1
94 4.3 1
98 4.3 1
3 4.4 0
18 4.4 1
23 4.4 1
25 4.4 1
28 4.4 1
50 4.4 1
53 4.4 1
55 4.4 1
57 4.4 1
58 4.4 1
63 4.4 1
67 4.4 1
68 4.4 1
69 4.4 1
75 4.4 1
76 4.4 1
77 4.4 1
99 4.4 1
5 4.5 0
12 4.5 1
21 4.5 1
22 4.5 1
29 4.5 1
33 4.5 1
42 4.5 1
43 4.5 1
59 4.5 1
62 4.5 1
70 4.5 1
88 4.5 1
97 4.5 1
100 4.5 1
1 4.6 0
6 4.6 0
7 4.6 0
9 4.6 0
13 4.6 1
16 4.6 1
17 4.6 1
30 4.6 1
36 4.6 1
37 4.6 1
40 4.6 1
44 4.6 1
46 4.6 1
56 4.6 1
60 4.6 1
61 4.6 1
65 4.6 1
72 4.6 1
74 4.6 1
80 4.6 1
86 4.6 1
91 4.6 1
93 4.6 1
95 4.6 1
96 4.6 1
4 4.7 0
8 4.7 0
27 4.7 1
32 4.7 1
35 4.7 1
41 4.7 1
45 4.7 1
47 4.7 1
49 4.7 1
51 4.7 1
52 4.7 1
71 4.7 1
73 4.7 1
78 4.7 0
84 4.7 1
85 4.7 1
87 4.7 1
10 4.8 0
14 4.8 1
19 4.8 1
31 4.8 1
34 4.8 1
38 4.8 1
48 4.8 1
54 4.8 1
79 4.8 1
81 4.8 1
83 4.8 1
89 4.8 1
2 4.9 0
11 4.9 1
15 4.9 1
24 4.9 1
25 4.9 1
39 4.9 1
64 4.9 0
66 4.9 1
77 4.9 1
82 4.9 1
90 4.9 1
92 4.9 1
94 4.9 1
98 4.9 1
99 4.9 1
3 5.0 0
12 5.0 1
18 5.0 1
20 5.0 1
22 5.0 1
26 5.0 1
28 5.0 1
43 5.0 1
50 5.0 1
55 5.0 1
57 5.0 1
58 5.0 1
68 5.0 1
69 5.0 1
75 5.0 1
76 5.0 1
88 5.0 1
97 5.0 1
5 5.1 0
17 5.1 1
23 5.1 1
29 5.1 1
33 5.1 1
42 5.1 1
46 5.1 1
53 5.1 1
56 5.1 1
62 5.1 1
63 5.1 1
65 5.1 1
67 5.1 1
70 5.1 1
72 5.1 1
91 5.1 1
93 5.1 1
96 5.1 1
100 5.1 1
1 5.2 0
6 5.2 0
7 5.2 0
9 5.2 0
13 5.2 1
21 5.2 1
30 5.2 1
36 5.2 1
37 5.2 1
40 5.2 1
44 5.2 1
45 5.2 1
47 5.2 1
59 5.2 1
60 5.2 1
61 5.2 1
74 5.2 1
78 5.2 0
80 5.2 1
86 5.2 1
95 5.2 1
4 5.3 0
8 5.3 0
10 5.3 0
16 5.3 1
27 5.3 1
32 5.3 1
35 5.3 1
41 5.3 1
48 5.3 1
49 5.3 1
51 5.3 1
52 5.3 1
71 5.3 1
73 5.3 1
84 5.3 1
85 5.3 1
87 5.3 1
11 5.4 1
14 5.4 1
19 5.4 1
25 5.4 1
31 5.4 1
34 5.4 1
38 5.4 1
54 5.4 1
79 5.4 1
81 5.4 1
83 5.4 1
89 5.4 1
2 5.5 0
15 5.5 1
24 5.5 1
39 5.5 1
43 5.5 1
55 5.5 1
64 5.5 0
66 5.5 1
77 5.5 1
82 5.5 1
90 5.5 1
92 5.5 1
94 5.5 1
97 5.5 1
98 5.5 1
99 5.5 1
3 5.6 0
12 5.6 1
18 5.6 1
20 5.6 1
22 5.6 1
26 5.6 1
42 5.6 1
50 5.6 1
62 5.6 1
68 5.6 1
69 5.6 1
75 5.6 1
76 5.6 1
88 5.6 1
5 5.7 0
7 5.7 0
9 5.7 0
17 5.7 1
23 5.7 1
28 5.7 1
29 5.7 1
30 5.7 1
33 5.7 1
40 5.7 1
46 5.7 1
53 5.7 1
56 5.7 1
57 5.7 1
58 5.7 1
63 5.7 1
65 5.7 1
67 5.7 1
70 5.7 1
72 5.7 1
74 5.7 1
80 5.7 1
91 5.7 1
93 5.7 1
96 5.7 1
100 5.7 1
1 5.8 0
6 5.8 0
13 5.8 1
21 5.8 1
35 5.8 1
36 5.8 1
37 5.8 1
41 5.8 1
44 5.8 1
45 5.8 1
47 5.8 1
59 5.8 1
78 5.8 0
86 5.8 1
4 5.9 0
8 5.9 0
10 5.9 0
11 5.9 1
16 5.9 1
27 5.9 1
32 5.9 1
48 5.9 1
49 5.9 1
51 5.9 1
52 5.9 1
54 5.9 1
60 5.9 1
61 5.9 1
71 5.9 1
73 5.9 1
84 5.9 1
85 5.9 1
87 5.9 1
95 5.9 1
14 6.0 1
19 6.0 1
24 6.0 1
25 6.0 1
31 6.0 1
34 6.0 1
38 6.0 1
39 6.0 1
55 6.0 1
77 6.0 1
79 6.0 1
81 6.0 1
82 6.0 1
83 6.0 1
89 6.0 1
99 6.0 1
2 6.1 0
12 6.1 1
15 6.1 1
22 6.1 1
43 6.1 1
64 6.1 0
66 6.1 1
88 6.1 1
90 6.1 1
92 6.1 1
94 6.1 1
97 6.1 1
98 6.1 1
3 6.2 0
18 6.2 1
20 6.2 1
26 6.2 0
29 6.2 1
42 6.2 1
50 6.2 1
56 6.2 1
62 6.2 1
68 6.2 1
72 6.2 1
75 6.2 1
91 6.2 1
93 6.2 1
96 6.2 1
1 6.3 0
5 6.3 0
7 6.3 0
9 6.3 0
17 6.3 1
23 6.3 1
28 6.3 1
30 6.3 1
36 6.3 1
37 6.3 1
40 6.3 1
46 6.3 1
53 6.3 1
57 6.3 1
58 6.3 1
63 6.3 1
65 6.3 1
67 6.3 1
69 6.3 1
70 6.3 1
74 6.3 1
76 6.3 1
80 6.3 1
86 6.3 1
100 6.3 1
11 6.4 1
21 6.4 1
33 6.4 1
35 6.4 1
41 6.4 1
44 6.4 1
45 6.4 1
47 6.4 1
49 6.4 1
52 6.4 1
59 6.4 1
73 6.4 1
78 6.4 0
85 6.4 1
87 6.4 1
4 6.5 0
6 6.5 0
8 6.5 0
10 6.5 0
13 6.5 1
14 6.5 1
25 6.5 1
27 6.5 1
31 6.5 1
32 6.5 1
48 6.5 1
51 6.5 1
54 6.5 1
60 6.5 1
61 6.5 1
71 6.5 1
77 6.5 1
84 6.5 1
95 6.5 1
99 6.5 1
16 6.6 1
19 6.6 1
22 6.6 1
24 6.6 1
34 6.6 1
38 6.6 1
39 6.6 1
43 6.6 1
55 6.6 1
79 6.6 1
81 6.6 1
82 6.6 1
83 6.6 1
89 6.6 1
97 6.6 1
2 6.7 0
12 6.7 1
15 6.7 1
42 6.7 1
62 6.7 1
64 6.7 0
66 6.7 1
88 6.7 1
90 6.7 1
92 6.7 1
94 6.7 1
98 6.7 1
3 6.8 0
7 6.8 0
9 6.8 0
17 6.8 1
20 6.8 1
26 6.8 0
29 6.8 1
46 6.8 1
50 6.8 1
56 6.8 1
65 6.8 1
68 6.8 1
72 6.8 1
75 6.8 1
80 6.8 1
91 6.8 1
93 6.8 1
96 6.8 1
1 6.9 0
18 6.9 1
23 6.9 1
28 6.9 1
30 6.9 1
36 6.9 1
37 6.9 1
40 6.9 1
44 6.9 1
53 6.9 1
57 6.9 1
58 6.9 1
63 6.9 1
67 6.9 1
69 6.9 1
74 6.9 1
76 6.9 1
78 6.9 0
86 6.9 1
100 6.9 1
4 7.0 0
5 7.0 0
11 7.0 1
21 7.0 1
25 7.0 1
33 7.0 1
35 7.0 1
41 7.0 1
45 7.0 1
47 7.0 1
49 7.0 1
51 7.0 1
52 7.0 1
70 7.0 1
73 7.0 1
84 7.0 1
85 7.0 1
87 7.0 1
6 7.1 0
8 7.1 0
10 7.1 0
13 7.1 1
14 7.1 1
27 7.1 1
31 7.1 1
32 7.1 1
34 7.1 1
38 7.1 1
48 7.1 1
54 7.1 1
55 7.1 1
59 7.1 1
60 7.1 1
71 7.1 1
77 7.1 1
95 7.1 1
99 7.1 1
12 7.2 1
16 7.2 1
19 7.2 1
22 7.2 1
24 7.2 1
39 7.2 1
43 7.2 1
61 7.2 1
66 7.2 1
79 7.2 1
81 7.2 1
82 7.2 1
83 7.2 1
88 7.2 1
89 7.2 1
97 7.2 1
2 7.3 0
15 7.3 1
29 7.3 1
42 7.3 1
62 7.3 1
64 7.3 0
90 7.3 1
92 7.3 1
93 7.3 1
94 7.3 1
98 7.3 1
3 7.4 0
7 7.4 0
9 7.4 0
17 7.4 1
20 7.4 1
26 7.4 0
30 7.4 1
40 7.4 1
46 7.4 1
50 7.4 1
56 7.4 1
65 7.4 1
72 7.4 1
74 7.4 1
75 7.4 1
80 7.4 1
91 7.4 1
96 7.4 1
1 7.5 0
11 7.5 1
18 7.5 1
23 7.5 1
28 7.5 1
36 7.5 1
37 7.5 1
44 7.5 1
45 7.5 1
47 7.5 1
53 7.5 1
57 7.5 1
58 7.5 1
63 7.5 1
67 7.5 1
68 7.5 1
69 7.5 1
76 7.5 1
78 7.5 0
86 7.5 1
4 7.6 0
5 7.6 0
25 7.6 1
27 7.6 1
33 7.6 1
35 7.6 1
41 7.6 1
49 7.6 1
51 7.6 1
52 7.6 1
70 7.6 1
71 7.6 1
73 7.6 1
77 7.6 1
84 7.6 1
85 7.6 1
87 7.6 1
99 7.6 1
100 7.6 1
6 7.7 0
8 7.7 0
10 7.7 0
13 7.7 1
14 7.7 1
21 7.7 1
22 7.7 1
31 7.7 1
32 7.7 1
34 7.7 1
38 7.7 1
43 7.7 1
48 7.7 1
54 7.7 1
55 7.7 1
59 7.7 1
81 7.7 1
97 7.7 1
12 7.8 1
19 7.8 1
24 7.8 1
39 7.8 1
42 7.8 1
60 7.8 1
61 7.8 1
64 7.8 0
66 7.8 1
79 7.8 1
82 7.8 1
83 7.8 1
88 7.8 1
89 7.8 1
94 7.8 1
95 7.8 1
2 7.9 0
15 7.9 1
16 7.9 1
17 7.9 1
29 7.9 1
56 7.9 1
62 7.9 1
72 7.9 1
90 7.9 1
91 7.9 1
92 7.9 1
93 7.9 1
96 7.9 1
98 7.9 1
1 8.0 0
3 8.0 0
7 8.0 0
9 8.0 0
11 8.0 1
20 8.0 1
26 8.0 0
30 8.0 1
36 8.0 1
37 8.0 1
40 8.0 1
46 8.0 1
50 8.0 1
65 8.0 1
74 8.0 1
75 8.0 1
80 8.0 1
86 8.0 1
18 8.1 1
23 8.1 1
25 8.1 1
28 8.1 1
35 8.1 1
41 8.1 1
44 8.1 1
45 8.1 1
47 8.1 1
57 8.1 1
58 8.1 1
68 8.1 1
69 8.1 1
76 8.1 1
78 8.1 0
4 8.2 0
5 8.2 0
8 8.2 0
10 8.2 0
27 8.2 1
32 8.2 1
49 8.2 1
51 8.2 1
52 8.2 1
53 8.2 1
55 8.2 1
63 8.2 1
67 8.2 1
70 8.2 1
71 8.2 1
73 8.2 1
77 8.2 1
84 8.2 1
85 8.2 1
87 8.2 1
99 8.2 1
100 8.2 1
12 8.3 1
14 8.3 1
21 8.3 1
22 8.3 1
31 8.3 1
33 8.3 1
34 8.3 1
38 8.3 1
43 8.3 1
48 8.3 1
54 8.3 1
59 8.3 1
81 8.3 1
88 8.3 1
97 8.3 1
6 8.4 0
13 8.4 1
15 8.4 1
19 8.4 1
24 8.4 1
29 8.4 1
39 8.4 1
42 8.4 1
60 8.4 1
62 8.4 1
64 8.4 0
66 8.4 1
79 8.4 1
82 8.4 1
83 8.4 1
89 8.4 1
93 8.4 1
94 8.4 1
95 8.4 1
7 8.5 0
9 8.5 0
16 8.5 1
17 8.5 1
46 8.5 1
56 8.5 1
61 8.5 1
65 8.5 1
72 8.5 1
80 8.5 1
90 8.5 1
91 8.5 1
92 8.5 1
96 8.5 1
98 8.5 1
1 8.6 0
2 8.6 0
3 8.6 0
11 8.6 1
20 8.6 1
25 8.6 1
26 8.6 0
30 8.6 1
36 8.6 1
37 8.6 1
40 8.6 1
44 8.6 1
50 8.6 1
74 8.6 1
75 8.6 1
86 8.6 1
18 8.7 1
35 8.7 1
41 8.7 1
45 8.7 1
47 8.7 1
49 8.7 1
57 8.7 1
68 8.7 1
69 8.7 1
76 8.7 1
77 8.7 1
78 8.7 0
99 8.7 1
4 8.8 0
5 8.8 0
8 8.8 0
10 8.8 0
22 8.8 1
23 8.8 1
27 8.8 1
28 8.8 1
32 8.8 1
43 8.8 1
48 8.8 1
51 8.8 1
52 8.8 1
53 8.8 1
55 8.8 1
58 8.8 1
63 8.8 1
67 8.8 1
70 8.8 1
71 8.8 1
73 8.8 1
84 8.8 1
85 8.8 1
87 8.8 1
97 8.8 1
100 8.8 1
12 8.9 1
14 8.9 1
19 8.9 1
21 8.9 1
31 8.9 1
33 8.9 1
34 8.9 1
38 8.9 1
42 8.9 1
54 8.9 1
79 8.9 1
81 8.9 1
88 8.9 1
6 9.0 0
13 9.0 1
15 9.0 1
24 9.0 1
29 9.0 1
39 9.0 1
56 9.0 1
59 9.0 1
62 9.0 1
64 9.0 0
66 9.0 1
72 9.0 1
82 9.0 1
83 9.0 1
89 9.0 1
91 9.0 1
93 9.0 1
94 9.0 1
96 9.0 1
7 9.1 0
9 9.1 0
11 9.1 1
17 9.1 1
30 9.1 1
37 9.1 1
40 9.1 1
46 9.1 1
60 9.1 1
61 9.1 1
65 9.1 1
74 9.1 1
80 9.1 1
90 9.1 1
95 9.1 1
98 9.1 1
1 9.2 0
2 9.2 0
16 9.2 1
20 9.2 1
25 9.2 1
26 9.2 0
36 9.2 1
44 9.2 1
45 9.2 1
47 9.2 1
50 9.2 1
77 9.2 1
78 9.2 0
86 9.2 1
92 9.2 1
99 9.2 1
3 9.3 0
4 9.3 0
18 9.3 1
35 9.3 1
41 9.3 1
49 9.3 1
52 9.3 1
55 9.3 1
68 9.3 1
69 9.3 1
73 9.3 1
75 9.3 1
76 9.3 1
85 9.3 1
87 9.3 1
8 9.4 0
10 9.4 0
12 9.4 1
22 9.4 1
23 9.4 1
27 9.4 1
28 9.4 1
32 9.4 1
43 9.4 1
48 9.4 1
51 9.4 1
53 9.4 1
54 9.4 1
57 9.4 1
58 9.4 1
63 9.4 1
67 9.4 1
70 9.4 1
71 9.4 1
84 9.4 1
88 9.4 1
97 9.4 1
100 9.4 1
5 9.5 0
14 9.5 1
19 9.5 1
29 9.5 1
31 9.5 1
33 9.5 1
34 9.5 1
38 9.5 1
42 9.5 1
62 9.5 1
79 9.5 1
81 9.5 1
6 9.6 0
7 9.6 0
9 9.6 0
11 9.6 1
13 9.6 1
15 9.6 1
17 9.6 1
21 9.6 1
24 9.6 1
39 9.6 1
46 9.6 1
56 9.6 1
59 9.6 1
64 9.6 0
65 9.6 1
66 9.6 1
72 9.6 1
82 9.6 1
83 9.6 1
89 9.6 1
91 9.6 1
93 9.6 1
94 9.6 1
96 9.6 1
1 9.7 0
25 9.7 1
30 9.7 1
36 9.7 1
37 9.7 1
40 9.7 1
60 9.7 1
61 9.7 1
74 9.7 1
80 9.7 1
86 9.7 1
90 9.7 1
95 9.7 1
98 9.7 1
2 9.8 0
16 9.8 1
20 9.8 1
26 9.8 0
44 9.8 1
45 9.8 1
47 9.8 1
50 9.8 1
55 9.8 1
77 9.8 1
78 9.8 0
92 9.8 1
99 9.8 1
3 9.9 0
4 9.9 0
18 9.9 1
22 9.9 1
35 9.9 1
41 9.9 1
43 9.9 1
49 9.9 1
51 9.9 1
52 9.9 1
68 9.9 1
73 9.9 1
75 9.9 1
76 9.9 1
84 9.9 1
85 9.9 1
87 9.9 1
97 9.9 1
8 10.0 0
10 10.0 0
12 10.0 1
23 10.0 1
27 10.0 1
28 10.0 1
32 10.0 1
48 10.0 1
53 10.0 1
54 10.0 1
